THOR_DATA_VIET_ID,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,AIRCRAFT,TAKEOFFLOCATION,LAT,LONG,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,TIMEOFFTARGET,Year,popup
479287,USAF,11/15/1965,278131,CACTA6570,B57,DANANG,14.40509636,107.6125064,AREA\DEPOT,0,1125,NA,0,B57,B57,30,3,AIR INTERDICTION,2160,2,IN COUNTRY,D,JACCK0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PYA820940,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),YB,26378471,KINETIC,0,0,1155,1965,"USAF, B-57, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1125 hours; Weapon Type -  NA"
3146880,USAF,11/15/1965,514673,CACTA6570,B57,DANANG,14.4203641,107.7007459,TROOPS,14,1050,200/260 M81/88,263,B57,B57,30,6,DIRECT AIR SUPPORT,2159,2,IN COUNTRY,D,JACCK0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PYA915958,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,23780123,KINETIC,0,0,1120,1965,"USAF, B-57, DIRECT AIR SUPPORT, TROOPS, Time on Target - 1050 hours; Weapon Type -  200/260 M81/88"
3020017,USAF,11/15/1965,492152,CACTA6570,B57,DANANG,14.4203641,107.7007459,TROOPS,44,1050,50 CAL,25,B57,B57,30,6,DIRECT AIR SUPPORT,2159,2,IN COUNTRY,D,JACCK0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PYA915958,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,24017068,KINETIC,0,0,1120,1965,"USAF, B-57, DIRECT AIR SUPPORT, TROOPS, Time on Target - 1050 hours; Weapon Type -  50 CAL"
3166928,USAF,11/15/1965,497581,CACTA6570,B57,DANANG,14.4203641,107.7007459,TROOPS,20,1050,500LB GP M-64,561,B57,B57,30,6,DIRECT AIR SUPPORT,2159,2,IN COUNTRY,D,JACCK0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PYA915958,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,23800171,KINETIC,0,0,1120,1965,"USAF, B-57, DIRECT AIR SUPPORT, TROOPS, Time on Target - 1050 hours; Weapon Type -  500LB GP M-64"
502982,USAF,11/15/1965,514867,CACTA6570,B57,DANANG,14.4203641,107.7007459,TROOPS,0,1050,NA,0,B57,B57,30,6,DIRECT AIR SUPPORT,2159,2,IN COUNTRY,D,JACCK0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PYA915958,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,26402166,KINETIC,0,0,1120,1965,"USAF, B-57, DIRECT AIR SUPPORT, TROOPS, Time on Target - 1050 hours; Weapon Type -  NA"
515715,USAF,11/16/1965,587035,CACTA6570,RF4,TAN SON NHUT,14.42215422,108.297805,TROOPS,0,340,NA,0,RF4,RF4,20,16,INFRA-RED RECCE,2204,1,IN COUNTRY,N,JAJQHB,BROKEN,PREBRIEFED TGT,SOUTH VIETNAM,49PBR0996,##ABC1122,0403N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,26414899,NONKINETIC,0,0,440,1965,"USAF, RF-4, INFRA-RED RECCE, TROOPS, Time on Target - 340 hours; Weapon Type -  NA"
519410,USAF,11/15/1965,592876,CACTA6570,RF4,TAN SON NHUT,14.50344477,108.2968214,AREA\DEPOT,0,655,NA,0,RF4,RF4,20,16,INFRA-RED RECCE,2193,1,IN COUNTRY,M,JAJQHB,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,49PBS0905,##ABC1122,0459N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,26418594,NONKINETIC,0,0,705,1965,"USAF, RF-4, INFRA-RED RECCE, AREA\DEPOT, Time on Target - 655 hours; Weapon Type -  NA"
519055,USAF,11/16/1965,592027,CACTA6570,RF101,TAN SON NHUT,14.52001039,109.0572354,AREA\DEPOT,0,253,NA,0,RF101,RF101,20,16,INFRA-RED RECCE,2201,1,IN COUNTRY,N,JAJQHB,,PREBRIEFED TGT,SOUTH VIETNAM,49PBS9106,##ABC1122,0107H,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BS,26418239,NONKINETIC,0,0,345,1965,"USAF, RF-101, INFRA-RED RECCE, AREA\DEPOT, Time on Target - 253 hours; Weapon Type -  NA"
517811,USAF,11/16/1965,589662,CACTA6570,RF101,TAN SON NHUT,14.52857947,109.001492,AREA\DEPOT,0,253,NA,0,RF101,RF101,20,16,INFRA-RED RECCE,2201,1,IN COUNTRY,N,JAJQHB,NOT OBS,PREBRIEFED TGT,SOUTH VIETNAM,49PBS8507,##ABC1122,0077H,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BS,26416995,NONKINETIC,0,0,345,1965,"USAF, RF-101, INFRA-RED RECCE, AREA\DEPOT, Time on Target - 253 hours; Weapon Type -  NA"
518472,USAF,11/15/1965,590835,CACTA6570,RF4,TAN SON NHUT,14.53715444,108.2747103,AREA\DEPOT,0,359,NA,0,RF4,RF4,20,16,INFRA-RED RECCE,2148,1,IN COUNTRY,M,JAJQHB,SCATTERED,PREBRIEFED TGT,SOUTH VIETNAM,49PBS06660876,##ABC11112222,0659H,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,26417656,NONKINETIC,0,0,400,1965,"USAF, RF-4, INFRA-RED RECCE, AREA\DEPOT, Time on Target - 359 hours; Weapon Type -  NA"
516191,USAF,11/16/1965,587543,CACTA6570,RF4,TAN SON NHUT,14.54638968,108.1108205,TROOPS,0,340,NA,0,RF4,RF4,20,16,INFRA-RED RECCE,2204,1,IN COUNTRY,N,JAJQHB,BROKEN,PREBRIEFED TGT,SOUTH VIETNAM,49PAS8910,##ABC1122,0403N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,26415375,NONKINETIC,0,0,440,1965,"USAF, RF-4, INFRA-RED RECCE, TROOPS, Time on Target - 340 hours; Weapon Type -  NA"
515613,USAF,11/16/1965,586930,CACTA6570,RF4,TAN SON NHUT,14.55487892,108.9084672,AREA\DEPOT,0,253,NA,0,RF4,RF4,20,16,INFRA-RED RECCE,2201,1,IN COUNTRY,N,JAJQHB,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,49PBS7510,##ABC1122,0057H,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BS,26414797,NONKINETIC,0,0,345,1965,"USAF, RF-4, INFRA-RED RECCE, AREA\DEPOT, Time on Target - 253 hours; Weapon Type -  NA"
519930,USAF,11/15/1965,594288,CACTA6570,RF4,TAN SON NHUT,14.57416355,108.1661065,AREA\DEPOT,0,605,NA,0,RF4,RF4,20,16,INFRA-RED RECCE,2193,1,IN COUNTRY,M,JAJQHB,,PREBRIEFED TGT,SOUTH VIETNAM,49PAS9513,##ABC1122,0459N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,26419114,NONKINETIC,0,0,655,1965,"USAF, RF-4, INFRA-RED RECCE, AREA\DEPOT, Time on Target - 605 hours; Weapon Type -  NA"
3147711,USAF,11/16/1965,234894,CACTA6570,B57,DANANG,14.5947875,107.6147319,ROAD,14,1350,200/260 M81/88,263,B57,B57,30,3,AIR INTERDICTION,2244,2,IN COUNTRY,D,JACCK0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PYB820150,##ABC111222,0608N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),YB,23780954,KINETIC,0,0,1410,1965,"USAF, B-57, AIR INTERDICTION, ROAD, Time on Target - 1350 hours; Weapon Type -  200/260 M81/88"
3019782,USAF,11/16/1965,200518,CACTA6570,B57,DANANG,14.5947875,107.6147319,ROAD,48,1350,50 CAL,25,B57,B57,30,3,AIR INTERDICTION,2244,2,IN COUNTRY,D,JACCK0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PYB820150,##ABC111222,0608N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),YB,24016833,KINETIC,0,0,1410,1965,"USAF, B-57, AIR INTERDICTION, ROAD, Time on Target - 1350 hours; Weapon Type -  50 CAL"
3159818,USAF,11/16/1965,230123,CACTA6570,B57,DANANG,14.5947875,107.6147319,ROAD,20,1350,500LB GP M-64,561,B57,B57,30,3,AIR INTERDICTION,2244,2,IN COUNTRY,D,JACCK0,BROKEN,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PYB820150,##ABC111222,0608N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),YB,23793061,KINETIC,0,0,1410,1965,"USAF, B-57, AIR INTERDICTION, ROAD, Time on Target - 1350 hours; Weapon Type -  500LB GP M-64"
475688,USAF,11/16/1965,223420,CACTA6570,B57,DANANG,14.5947875,107.6147319,ROAD,0,1350,NA,0,B57,B57,30,3,AIR INTERDICTION,2244,2,IN COUNTRY,D,JACCK0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PYB820150,##ABC111222,0608N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),YB,26374872,KINETIC,0,0,1410,1965,"USAF, B-57, AIR INTERDICTION, ROAD, Time on Target - 1350 hours; Weapon Type -  NA"
3147837,USAF,11/16/1965,214734,CACTA6570,B57,DANANG,14.63028684,107.670823,ROAD,14,1300,200/260 M81/88,263,B57,B57,20,3,AIR INTERDICTION,2246,2,IN COUNTRY,D,JACCK0,,PREBRIEFED TGT,SOUTH VIETNAM,48PYB880190,##ABC111222,0609N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,23781080,KINETIC,0,0,1305,1965,"USAF, B-57, AIR INTERDICTION, ROAD, Time on Target - 1300 hours; Weapon Type -  200/260 M81/88"
3158664,USAF,11/16/1965,221625,CACTA6570,B57,DANANG,14.63028684,107.670823,ROAD,20,1300,500LB GP M-64,561,B57,B57,20,3,AIR INTERDICTION,2246,2,IN COUNTRY,D,JACCK0,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,48PYB880190,##ABC111222,0609N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,23791907,KINETIC,0,0,1305,1965,"USAF, B-57, AIR INTERDICTION, ROAD, Time on Target - 1300 hours; Weapon Type -  500LB GP M-64"
474656,USAF,11/16/1965,215694,CACTA6570,B57,DANANG,14.63028684,107.670823,ROAD,0,1300,NA,0,B57,B57,20,3,AIR INTERDICTION,2246,2,IN COUNTRY,D,JACCK0,NOT OBS,PREBRIEFED TGT,SOUTH VIETNAM,48PYB880190,##ABC111222,0609N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,26373840,KINETIC,0,0,1305,1965,"USAF, B-57, AIR INTERDICTION, ROAD, Time on Target - 1300 hours; Weapon Type -  NA"
581038,USMC,11/16/1965,805975,CACTA6570,A4,CHU LAI,14.67383363,109.0790955,UNKNOWN\UNIDENTIFIED,0,0,NA,0,A4,A4,30,35,ESCORT/COVER,3261,2,IN COUNTRY,D,M01224,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS935230,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26480222,NONKINETIC,0,0,0,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 0 hours; Weapon Type -  NA"
518809,USAF,11/16/1965,591487,CACTA6570,RF4,TAN SON NHUT,14.69275599,107.736546,TROOPS,0,723,NA,0,RF4,RF4,20,16,INFRA-RED RECCE,2209,1,IN COUNTRY,M,JAJQHB,,PREBRIEFED TGT,SOUTH VIETNAM,48PYB9526,##ABC1122,9999F,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,26417993,NONKINETIC,0,0,736,1965,"USAF, RF-4, INFRA-RED RECCE, TROOPS, Time on Target - 723 hours; Weapon Type -  NA"
3162362,USMC,11/14/1965,37554,CACTA6570,A4,CHU LAI,14.69927681,108.6972784,AREA\DEPOT,8,1305,500LB GP M-64,561,A4,A4,50,1,STRIKE,3169,4,IN COUNTRY,D,M01211,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS524262,##ABC111222,4259N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,23795605,KINETIC,0,0,1335,1965,"USMC, A-4, STRIKE, AREA\DEPOT, Time on Target - 1305 hours; Weapon Type -  500LB GP M-64"
457734,USMC,11/14/1965,61293,CACTA6570,A4,CHU LAI,14.69927681,108.6972784,AREA\DEPOT,0,1305,NA,0,A4,A4,50,1,STRIKE,3169,4,IN COUNTRY,D,M01211,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS524262,##ABC111222,4259N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26356918,KINETIC,0,0,1335,1965,"USMC, A-4, STRIKE, AREA\DEPOT, Time on Target - 1305 hours; Weapon Type -  NA"
3162555,USMC,11/14/1965,11882,CACTA6570,A4,CHU LAI,14.70208847,108.7074609,AREA\DEPOT,8,1305,500LB GP M-64,561,A4,A4,50,1,STRIKE,3169,4,IN COUNTRY,D,M01211,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS535265,##ABC111222,0259N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,23795798,KINETIC,0,0,1335,1965,"USMC, A-4, STRIKE, AREA\DEPOT, Time on Target - 1305 hours; Weapon Type -  500LB GP M-64"
453353,USMC,11/14/1965,36166,CACTA6570,A4,CHU LAI,14.70208847,108.7074609,AREA\DEPOT,0,1305,NA,0,A4,A4,50,1,STRIKE,3169,4,IN COUNTRY,D,M01211,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS535265,##ABC111222,0259N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26352537,KINETIC,0,0,1335,1965,"USMC, A-4, STRIKE, AREA\DEPOT, Time on Target - 1305 hours; Weapon Type -  NA"
447075,USMC,11/16/1965,7985,CACTA6570,A4,CHU LAI,14.71796565,108.7602168,UNKNOWN\UNIDENTIFIED,0,1850,NA,0,A4,A4,10,1,STRIKE,3280,2,IN COUNTRY,E,M01311,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS592282,##ABC111222,0109N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26346259,KINETIC,0,0,1855,1965,"USMC, A-4, STRIKE, UNKNOWN\UNIDENTIFIED, Time on Target - 1850 hours; Weapon Type -  NA"
2976281,USMC,11/15/1965,825645,CACTA6570,A4,CHU LAI,14.73674252,109.0367536,UNKNOWN\UNIDENTIFIED,2,1210,MK-11/MK-12,57,A4,A4,30,35,ESCORT/COVER,3215,2,IN COUNTRY,D,M01214,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS890300,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,23973332,NONKINETIC,0,0,1310,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1210 hours; Weapon Type -  MK-11/MK-12"
581359,USMC,11/15/1965,806809,CACTA6570,A4,CHU LAI,14.73674252,109.0367536,UNKNOWN\UNIDENTIFIED,0,1030,NA,0,A4,A4,40,35,ESCORT/COVER,3197,2,IN COUNTRY,D,M01311,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS890300,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26480543,NONKINETIC,0,0,1130,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1030 hours; Weapon Type -  NA"
581008,USMC,11/15/1965,805908,CACTA6570,A4,CHU LAI,14.73674252,109.0367536,UNKNOWN\UNIDENTIFIED,0,1210,NA,0,A4,A4,30,35,ESCORT/COVER,3215,2,IN COUNTRY,D,M01214,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS890300,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26480192,NONKINETIC,0,0,1310,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1210 hours; Weapon Type -  NA"
517134,USAF,11/15/1965,588690,CACTA6570,RF4,TAN SON NHUT,14.74122645,108.6457696,AREA\DEPOT,0,316,NA,0,RF4,RF4,20,16,INFRA-RED RECCE,2148,1,IN COUNTRY,M,JAJQHB,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,49PBS46903090,##ABC11112222,0659H,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26416318,NONKINETIC,0,0,355,1965,"USAF, RF-4, INFRA-RED RECCE, AREA\DEPOT, Time on Target - 316 hours; Weapon Type -  NA"
2965371,USMC,11/15/1965,818667,CACTA6570,A4,CHU LAI,14.75114617,109.0301233,UNKNOWN\UNIDENTIFIED,38,1515,2.75IN HE RKT,18,A4,A4,30,35,ESCORT/COVER,3213,2,IN COUNTRY,D,M01214,OVERCAST,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS883316,##ABC111222,0129N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,23962422,NONKINETIC,0,0,1615,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1515 hours; Weapon Type -  2.75IN HE RKT"
3157008,USMC,11/15/1965,825462,CACTA6570,A4,CHU LAI,14.75114617,109.0301233,UNKNOWN\UNIDENTIFIED,6,1515,250LB MK-81,260,A4,A4,30,35,ESCORT/COVER,3213,2,IN COUNTRY,D,M01214,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS883316,##ABC111222,0129N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,23790251,NONKINETIC,0,0,1615,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1515 hours; Weapon Type -  250LB MK-81"
581807,USMC,11/15/1965,808038,CACTA6570,A4,CHU LAI,14.75114617,109.0301233,UNKNOWN\UNIDENTIFIED,0,1515,NA,0,A4,A4,30,35,ESCORT/COVER,3213,2,IN COUNTRY,D,M01214,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS883316,##ABC111222,0129N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26480991,NONKINETIC,0,0,1615,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1515 hours; Weapon Type -  NA"
2965323,USMC,11/15/1965,824252,CACTA6570,A4,CHU LAI,14.7592872,109.0309787,UNKNOWN\UNIDENTIFIED,76,1330,2.75IN HE RKT,18,A4,A4,30,35,ESCORT/COVER,3214,2,IN COUNTRY,D,M01214,OVERCAST,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS884325,##ABC111222,0119N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,23962374,NONKINETIC,0,0,1440,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1330 hours; Weapon Type -  2.75IN HE RKT"
2976234,USMC,11/15/1965,819511,CACTA6570,A4,CHU LAI,14.7592872,109.0309787,UNKNOWN\UNIDENTIFIED,2,1330,MK-11/MK-12,57,A4,A4,30,35,ESCORT/COVER,3214,2,IN COUNTRY,D,M01214,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS884325,##ABC111222,0119N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,23973285,NONKINETIC,0,0,1440,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1330 hours; Weapon Type -  MK-11/MK-12"
581419,USMC,11/15/1965,806974,CACTA6570,A4,CHU LAI,14.7592872,109.0309787,UNKNOWN\UNIDENTIFIED,0,1330,NA,0,A4,A4,30,35,ESCORT/COVER,3214,2,IN COUNTRY,D,M01214,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS884325,##ABC111222,0119N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26480603,NONKINETIC,0,0,1440,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 1330 hours; Weapon Type -  NA"
580985,USMC,11/15/1965,805863,CACTA6570,A4,CHU LAI,14.7637739,109.0272231,UNKNOWN\UNIDENTIFIED,0,825,NA,0,A4,A4,50,35,ESCORT/COVER,3223,2,IN COUNTRY,D,M01211,NOT OBS,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS880330,##ABC111222,0159N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26480169,NONKINETIC,0,0,945,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 825 hours; Weapon Type -  NA"
581466,USMC,11/15/1965,807074,CACTA6570,A4,CHU LAI,14.81295076,108.966394,UNKNOWN\UNIDENTIFIED,0,930,NA,0,A4,A4,40,35,ESCORT/COVER,3219,2,IN COUNTRY,D,M01214,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,49PBS815385,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26480650,NONKINETIC,0,0,1100,1965,"USMC, A-4, ESCORT/COVER, UNKNOWN\UNIDENTIFIED, Time on Target - 930 hours; Weapon Type -  NA"
